,K16953,K17486
kofamscan/ko_tables/DMSP/GCF_000025905.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000016885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000341395.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000011805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003345275.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000941055.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003063885.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000828715.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000014685.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000192865.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000755705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000152825.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000063505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003342675.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001430825.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002216855.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003058465.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001187845.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000009365.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002442875.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018145.1.csv,1,1
kofamscan/ko_tables/DMSP/GCF_000585495.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900215505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001941605.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000789335.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001856665.1.csv,1,0
kofamscan/ko_tables/DMSP/GCF_000473245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002892065.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001886695.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003354245.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_900465055.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002953515.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000495635.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002212025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003047105.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000971645.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003612895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001010805.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000831205.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002313025.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000299955.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002891475.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002075795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000055785.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001719165.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000495755.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000734035.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003668795.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000970325.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012965.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001481685.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000165505.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002079305.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002891905.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001682195.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000259275.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003721495.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000012625.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000008665.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000172635.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000018265.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000418305.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000017705.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003443535.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000015945.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_003443575.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000283275.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002847285.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_001932895.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000010405.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000178875.2.csv,0,0
kofamscan/ko_tables/DMSP/GCF_002983865.1.csv,0,1
kofamscan/ko_tables/DMSP/GCF_000439495.1.csv,0,0
kofamscan/ko_tables/DMSP/GCF_000013045.1.csv,0,0
